# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000166377   18   76729285   77238283    184      22  157380     -0.86535    -7.927e-14     -0.86535
ENSG00000131196   18   77055856   77389325    114      27  156567      0.67946    -7.927e-14      0.67946
ENSG00000269679   18   77175812   77376057     54      15  159051      0.47919    -7.927e-14      0.47919
ENSG00000060069   18   77339801   77614510     94      19  160996       3.1965   -7.9048e-14       3.1965
ENSG00000178342   18   77523668   77760184     79      18  160466       6.5194   -7.9048e-14       6.5194
ENSG00000122490   18   77562420   77811664     94      15  161024       5.4306   -7.9048e-14       5.4306
ENSG00000226742   18   77624561   77830822     86      12  160989       4.2879   -7.9048e-14       4.2879
ENSG00000141759   18   77632867   77893949    107      14  161071       3.6562   -7.9048e-14       3.6562
ENSG00000267127   18   77694346   77954968    112      13  161405        2.794   -7.9048e-14        2.794
ENSG00000101546   18   77694358   77906397     95      12  161405       2.9079   -7.9048e-14       2.9079
ENSG00000101544   18   77766915   78005406     91      12  161405       2.0977   -7.9048e-14       2.0977
ENSG00000267270   18   77805807   78036315     76      11  161405       1.6525    -7.927e-14       1.6525
ENSG00000178184   18   77815115   78105429     70      11  161405        1.488    -7.927e-14        1.488
ENSG00000141934   19     181040     391393     43      10  158810      -1.1574    -7.927e-14      -1.1574
ENSG00000105556   19     205575     444798     49      13  159020      -1.2935    -7.927e-14      -1.2935
ENSG00000105549   19     261750     476013     51      14  158865      -1.3873    -7.927e-14      -1.3873
ENSG00000183186   19     305438     509139     44      12  158411     -0.89786    -7.927e-14     -0.89786
ENSG00000129946   19     316583     560996     43      13  158578     -0.90231    -7.927e-14     -0.90231
ENSG00000181781   19     363346     574983     21       8  160220       -1.987    -7.927e-14       -1.987
ENSG00000099866   19     389176     605347     17       6  159991       -1.578    -7.927e-14       -1.578
ENSG00000141933   19     407299     619654     17       6  159991       -1.578    -7.927e-14       -1.578
ENSG00000099804   19     431714     642097     12       5  159549      -1.4857    -7.927e-14      -1.4857
ENSG00000197540   19     444034     649919     11       4  159700       -1.382    -7.927e-14       -1.382
ENSG00000172270   19     471297     683493     11       5  160625     -0.95492    -7.927e-14     -0.95492
ENSG00000099822   19     489893     717159     14       4  160716      -1.5022    -7.927e-14      -1.5022
ENSG00000099821   19     517223     733597     12       3  160843       -1.311    -7.927e-14       -1.311
ENSG00000070388   19     539879     743703     12       3  160843       -1.311    -7.927e-14       -1.311
ENSG00000070423   19     547526     763277     12       3  160843       -1.311    -7.927e-14       -1.311
ENSG00000070404   19     576392     783385     12       3  160843       -1.311    -7.927e-14       -1.311
ENSG00000185198   19     585521     795460     10       3  160832      -1.2841    -7.927e-14      -1.2841
ENSG00000099864   19     608953     848329     12       3  159740      -1.2275    -7.927e-14      -1.2275
ENSG00000099812   19     651126     864319     12       3  159740      -1.2275    -7.927e-14      -1.2275
ENSG00000011304   19     697075     912327     10       3  159406    -0.080998   -7.9256e-14    -0.080998
ENSG00000129951   19     712518     921967     10       3  159406    -0.080998   -7.9256e-14    -0.080998
ENSG00000172232   19     725097     932017     12       4  159400     0.048768   -7.9249e-14     0.048768
ENSG00000196415   19     740963     948175     14       5  159480    0.0042807   -7.9252e-14    0.0042807
ENSG00000197561   19     751014     956242     14       5  159480    0.0042807   -7.9252e-14    0.0042807
ENSG00000197766   19     759453     963453     14       5  159480    0.0042807   -7.9252e-14    0.0042807
ENSG00000175221   19     767962     993218     23       7  159667       1.3685    -7.927e-14       1.3685
ENSG00000198858   19     796503    1013240     31       9  159742       1.6216    -7.927e-14       1.6216
ENSG00000116014   19     817287    1021015     32       9  160104       1.8291    -7.927e-14       1.8291
ENSG00000116017   19     825781    1075939     48      15  159895       1.7644    -7.927e-14       1.7644
ENSG00000065268   19     883174    1094569     43      13  159752       1.7983    -7.927e-14       1.7983
ENSG00000269169   19     899601    1099952     46      14  159813        2.003   -7.9048e-14        2.003
ENSG00000116032   19     900418    1109731     53      17  159976       1.9014    -7.927e-14       1.9014
ENSG00000182087   19     909647    1121117     57      18  160030       1.7867    -7.927e-14       1.7867
ENSG00000064666   19     926298    1139068     63      19  160124       1.8453    -7.927e-14       1.8453
ENSG00000064687   19     940102    1165571     61      18  160129       1.8331    -7.927e-14       1.8331
ENSG00000180448   19     965922    1186627     62      18  160162       1.7832    -7.927e-14       1.7832
ENSG00000099817   19     986594    1195598     61      18  160165       1.7483    -7.927e-14       1.7483
ENSG00000167468   19    1003936    1206787     49      14  160216       1.0052    -7.927e-14       1.0052
ENSG00000064932   19    1007636    1274282     51      15  159834      0.97239    -7.927e-14      0.97239
ENSG00000118046   19    1089406    1328428     28       7  160007      0.40693    -7.927e-14      0.40693
ENSG00000099625   19    1128286    1338026      7       2  157564     -0.49248    -7.927e-14     -0.49248
ENSG00000099624   19    1141749    1344824      7       2  157564     -0.49248    -7.927e-14     -0.49248
ENSG00000167470   19    1148552    1359142     11       3  158589     -0.46246    -7.927e-14     -0.46246
ENSG00000099622   19    1159384    1374879     21       5  159422      0.99414    -7.927e-14      0.99414
ENSG00000228300   19    1175026    1379248     22       5  159475       1.0665    -7.927e-14       1.0665
ENSG00000160953   19    1185890    1478430     39       8  159998       1.9502    -7.927e-14       1.9502
ENSG00000099617   19    1186153    1401430     30       6  159687       1.7648    -7.927e-14       1.7648
ENSG00000115286   19    1283526    1495583     34       7  160561        1.948    -7.927e-14        1.948
ENSG00000130005   19    1297091    1501569     34       7  160561        1.948    -7.927e-14        1.948
ENSG00000071626   19    1307568    1535719     38       8  160440       1.8948    -7.927e-14       1.8948
ENSG00000115268   19    1338358    1540583     40       9  160389       1.8753    -7.927e-14       1.8753
ENSG00000268798   19    1340838    1541937     40       9  160389       1.8753    -7.927e-14       1.8753
ENSG00000115266   19    1346300    1573243     40       9  160389       1.8753    -7.927e-14       1.8753
ENSG00000119559   19    1361142    1579555     34       8  160403       2.0959   -7.9048e-14       2.0959
ENSG00000115257   19    1381427    1590751     25       7  160402       2.2179   -7.9048e-14       2.2179
ENSG00000115255   19    1391165    1597926     18       6  160375       1.3131    -7.927e-14       1.3131
ENSG00000185761   19    1405017    1613603     15       5  160387      0.67368    -7.927e-14      0.67368
ENSG00000185988   19    1424073    1635455     13       5  160297      0.79377    -7.927e-14      0.79377
ENSG00000181588   19    1454668    1668057      6       2  159417      -1.2852    -7.927e-14      -1.2852
ENSG00000071655   19    1476639    1692882      8       3  159826       -1.536    -7.927e-14       -1.536
ENSG00000267059   19    1478338    1705444      8       3  159826       -1.536    -7.927e-14       -1.536
ENSG00000127540   19    1497171    1705480      8       3  159826       -1.536    -7.927e-14       -1.536
ENSG00000071564   19    1509291    1752604      8       3  159826       -1.536    -7.927e-14       -1.536
ENSG00000205922   19    1652372    1880987     33       7  157977       1.0476    -7.927e-14       1.0476
ENSG00000130270   19    1682074    1912275     42      10  158636      0.86224    -7.927e-14      0.86224
ENSG00000079313   19    1715248    1948452     60      14  159431       1.5111    -7.927e-14       1.5111
ENSG00000129911   19    1752399    1963567     68      16  159663       1.6466    -7.927e-14       1.6466
ENSG00000129968   19    1776809    1985546     75      17  159293       1.7984    -7.927e-14       1.7984
ENSG00000227500   19    1805213    2026016     73      15  160647       1.7848    -7.927e-14       1.7848
ENSG00000213638   19    1805377    2013444     73      15  160647       1.7848    -7.927e-14       1.7848
ENSG00000133275   19    1841188    2081337     64      14  160572       1.7847    -7.927e-14       1.7847
ENSG00000133243   19    1885447    2134880     55      12  160098       1.4382    -7.927e-14       1.4382
ENSG00000099875   19    1937470    2151243     42      10  159539       2.4511   -7.9048e-14       2.4511
ENSG00000172081   19    1971037    2196672     44      11  159516        2.823   -7.9048e-14        2.823
ENSG00000099840   19    1996380    2199592     35       7  160153       2.6777   -7.9048e-14       2.6777
ENSG00000065000   19    2000988    2264464     51      10  160462        3.009   -7.9048e-14        3.009
ENSG00000104885   19    2064148    2332577     64      14  160611       3.0964   -7.9048e-14       3.0964
ENSG00000104886   19    2130002    2337703     57      12  160960       3.2043   -7.9048e-14       3.2043
ENSG00000104897   19    2136520    2348678     56      12  161100       3.1793   -7.9048e-14       3.1793
ENSG00000104899   19    2149308    2352072     48      12  161108       3.1436   -7.9048e-14       3.1436
ENSG00000167476   19    2152251    2369758     51      13  161125       3.0549   -7.9048e-14       3.0549
ENSG00000104904   19    2169485    2373487     50      13  161141       3.0849   -7.9048e-14       3.0849
ENSG00000188305   19    2174631    2382181     49      13  161143       3.0701   -7.9048e-14       3.0701
ENSG00000220008   19    2189774    2408156     47      13  161187        2.774   -7.9048e-14        2.774
ENSG00000130332   19    2221516    2428619     54      14  161280      0.84764    -7.927e-14      0.84764
ENSG00000178297   19    2289769    2526237     74      17  160125     -0.46062    -7.927e-14     -0.46062
ENSG00000099800   19    2325622    2527892     66      15  160007     -0.33231    -7.927e-14     -0.33231
ENSG00000176619   19    2327636    2556994     75      18  160180      -0.4109    -7.927e-14      -0.4109
ENSG00000099860   19    2376120    2578257     77      19  159765     -0.43763    -7.927e-14     -0.43763
ENSG00000176533   19    2411217    2802707    120      29  160162        2.983   -7.9048e-14        2.983
ENSG00000176490   19    2614565    2821416     50       7  160948       3.1037   -7.9048e-14       3.1037
ENSG00000267001   19    2617767    2840046     61      10  160613        3.076   -7.9048e-14        3.076
ENSG00000141873   19    2632202    2840150     60      10  160600       3.0764   -7.9048e-14       3.0764
ENSG00000104969   19    2654712    2883369     73      13  157206        3.015   -7.9048e-14        3.015
ENSG00000172009   19    2685458    2913599     81      15  157621       2.9221   -7.9048e-14       2.9221
ENSG00000172006   19    2719872    2935771     80      15  157573       2.3854   -7.9048e-14       2.3854
ENSG00000186300   19    2741433    2960482     74      14  157263       1.9919    -7.927e-14       1.9919
ENSG00000172000   19    2767333    2978515     65      14  156689        1.269    -7.927e-14        1.269
ENSG00000171970   19    2800896    3018474     65      16  156247     -0.25574    -7.927e-14     -0.25574
ENSG00000175691   19    2833216    3044969     59      15  155723     -0.44724    -7.927e-14     -0.44724
ENSG00000104953   19    2877444    3095177     35       8  160584       -1.008    -7.927e-14       -1.008
ENSG00000065717   19    2897636    3147633     41      12  160705      -1.0138    -7.927e-14      -1.0138
ENSG00000104964   19    2952908    3163105     30      10  160448     -0.68656    -7.927e-14     -0.68656
ENSG00000088256   19    2994408    3224002     54      14  160873     -0.90216    -7.927e-14     -0.90216
ENSG00000060558   19    3036191    3263767     55      13  161405     -0.59919    -7.927e-14     -0.59919
