GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000105619   19   54510320   54719055     55      17  158708      0.35742      0.36039
ENSG00000105618   19   54518837   54735140     52      15  158553      0.36684      0.35687
ENSG00000088038   19   54541444   54759419     50      14  158241      0.42401      0.33578
ENSG00000105617   19   54558899   54763620     50      14  158241      0.42401      0.33578
ENSG00000167608   19   54563846   54776944     51      15  158254      0.41675      0.33843
ENSG00000125505   19   54577107   54793733     48      14  158005     -0.14276      0.55676
ENSG00000170892   19   54593789   54797585     47      13  157933     -0.11192      0.54456
ENSG00000170889   19   54604610   54852862     58      18  157600     0.069269      0.47239
ENSG00000204577   19   54620147   54846602     45      14  157723     -0.14566      0.55791
ENSG00000244482   19   54620737   54846649     45      14  157723     -0.14566      0.55791
ENSG00000105609   19   54654263   54861164     41      16  157100      0.56506      0.28602
ENSG00000131042   19   54677675   54885039     45      17  156723       0.7451       0.2281
ENSG00000170866   19   54699854   54909952     41      16  156238        1.371     0.085194
ENSG00000187116   19   54718353   54924409     29      13  155957       1.6177     0.052864
ENSG00000239961   19   54744456   54950421     35      16  155842       1.5153     0.064845
ENSG00000167613   19   54765362   54982165     56      11  155593        1.708     0.043815
ENSG00000167614   19   54826393   55048080     87      20  155587       1.5011      0.06666
ENSG00000167615   19   54860065   55073217     82      18  154926       1.4275      0.07672
ENSG00000182909   19   54872981   55074894     74      15  154886       1.3987     0.080951
ENSG00000167617   19   54876210   55084411     74      15  154969       1.4138     0.078712
ENSG00000167618   19   54909100   55121897     82      17  153574       1.6359     0.050927
ENSG00000104970   19   54943909   55157053     87      19  152564       1.6215     0.052451
ENSG00000239998   19   54984387   55199027     77      23  151917      0.91124      0.18108
ENSG00000104972   19   54985346   55248979    100      31  152231       1.6915     0.045375
ENSG00000104974   19   55005047   55213555     75      22  151096       1.2736      0.10141
ENSG00000224730   19   55047173   55250343     66      18  150283       2.0285     0.021255
ENSG00000186818   19   55055340   55281810     65      18  150206        2.021     0.021638
ENSG00000167633   19   55135969   55478448     83      26  153067       1.7856     0.037084
ENSG00000242019   19   55135984   55348003     47      15  151776       1.7435     0.040625
ENSG00000189013   19   55136002   55425972     57      19  152135       2.2638     0.011794
ENSG00000243772   19   55149980   55395776     49      16  152479       2.4274    0.0076044
ENSG00000125498   19   55181263   55395774     32       9  153140       2.5851    0.0048679
ENSG00000240403   19   55261898   55478662     36       9  154753       1.0826       0.1395
ENSG00000186431   19   55285704   55501838     46      13  154650       1.1017       0.1353
ENSG00000189430   19   55317508   55527508     69      17  155180       1.3073     0.095552
ENSG00000167634   19   55334877   55577680    101      21  156500       1.1293      0.12938
ENSG00000022556   19   55364498   55612510    115      26  157097      0.95429      0.16997
ENSG00000088053   19   55425073   55649632    111      25  157624      0.46971      0.31928
ENSG00000160439   19   55450476   55682659    103      23  158473       1.2614      0.10358
ENSG00000131037   19   55483388   55699291    110      25  158858       1.8656     0.031052
ENSG00000125503   19   55502281   55728927    109      26  159377       1.9394     0.026229
ENSG00000105048   19   55544162   55760722     79      26  160294       2.1521     0.015695
ENSG00000129991   19   55563137   55769141     66      22  160761       2.3373    0.0097126
ENSG00000267110   19   55566125   55772039     66      22  160761       2.3762     0.008746
ENSG00000167646   19   55570031   55778090     67      21  160862       2.3198     0.010176
ENSG00000129990   19   55582567   55791809     65      21  160845       2.4975    0.0062528
ENSG00000080031   19   55592616   55820874     72      23  160490       2.4958    0.0062832
ENSG00000180089   19   55638007   55841647     75      19  159741       2.6038    0.0046104
ENSG00000269808   19   55638587   55841647     75      19  159741       2.6038    0.0046104
ENSG00000105063   19   55641148   55870363     78      20  159375       2.6453    0.0040807
ENSG00000133265   19   55673599   55891749     69      18  159129       2.4387    0.0073703
ENSG00000160469   19   55693440   55923901     63      16  159467       1.8877     0.029536
ENSG00000180061   19   55724169   55945416     61      15  159403       1.6299     0.051556
ENSG00000133247   19   55751221   55959488     56      13  159224       1.6569     0.048768
ENSG00000267531   19   55751254   55956561     56      13  159224       1.6569     0.048768
ENSG00000160471   19   55760674   55966182     56      13  159224       1.6569     0.048768
ENSG00000267706   19   55763669   55970884     56      13  159224       1.6569     0.048768
ENSG00000180043   19   55766276   55974628     56      13  159224       1.6569     0.048768
ENSG00000095752   19   55775757   55981831     50      13  158963       1.8129     0.034924
ENSG00000160472   19   55788204   55989612     50      13  158963       1.7114     0.043505
ENSG00000233493   19   55790613   55995966     50      13  158963       1.7117     0.043473
ENSG00000108107   19   55796713   56014612     60      16  159370       1.4911     0.067966
ENSG00000108106   19   55812652   56019145     54      15  159144       1.6643     0.048023
ENSG00000187902   19   55840107   56054230     49      17  160717       1.2025      0.11459
ENSG00000063241   19   55864352   56073710     49      16  161402       1.3047     0.095994
ENSG00000197483   19   55887699   56095854     54      18  160360      0.79266      0.21399
ENSG00000090971   19   55896371   56098935     56      18  160398      0.74854      0.22707
ENSG00000179954   19   55899771   56130465     59      20  160406      0.69068      0.24488
ENSG00000187550   19   55941100   56148456     56      18  160356        1.558     0.059619
ENSG00000231274   19   55952023   56156909     59      19  158772       1.9085      0.02816
ENSG00000218891   19   55988899   56192211     75      20  157417       1.8232     0.034139
ENSG00000179943   19   56002746   56213336     76      18  157470        1.798     0.036087
ENSG00000171443   19   56011388   56214504     69      16  157070       1.8726     0.030564
ENSG00000261221   19   56016771   56228635     74      16  157363       1.9585     0.025086
ENSG00000179922   19   56032108   56235967     72      15  157251       2.1593     0.015415
ENSG00000213015   19   56046382   56254835     74      16  157363        2.244     0.012416
ENSG00000171425   19   56046825   56256988     75      16  157417       2.2707     0.011584
ENSG00000173581   19   56052428   56264527     76      16  157470       2.1694     0.015026
ENSG00000063244   19   56065512   56286081     77      16  157085       2.0045     0.022509
ENSG00000063245   19   56086592   56321224    108      26  157724       2.0341     0.020968
ENSG00000185792   19   56119798   56349768    122      31  157559        1.925     0.027114
ENSG00000223638   19   56170380   56374541    120      36  158608       1.0711      0.14207
ENSG00000229292   19   56180507   56384545    123      39  159191       0.8252      0.20463
ENSG00000179873   19   56196770   56448166    163      50  159919      0.89034      0.18664
ENSG00000160505   19   56247944   56493220    184      49  159762       0.2302      0.40897
ENSG00000173572   19   56303065   56543702    185      48  159973    -0.088787      0.53537
ENSG00000179709   19   56359198   56599995    153      37  160656     -0.19934        0.579
ENSG00000171487   19   56411092   56673179    140      33  157104      0.34313      0.36575
ENSG00000142409   19   56498732   56732649     82      27  154800     -0.17765       0.5705
ENSG00000167685   19   56543968   56772262     85      27  154896       1.2275      0.10981
ENSG00000204533   19   56562314   56763250     70      21  153976       1.5514     0.060404
ENSG00000197487   19   56587389   56797144     76      23  154270       1.9807     0.023812
ENSG00000197213   19   56600939   56809289     82      24  154792       2.1996     0.013918
ENSG00000204532   19   56613670   56820821     83      24  154872       2.2717     0.011554
ENSG00000131848   19   56632681   56979752    131      39  159201       3.2841   0.00051149
ENSG00000267908   19   56651773   56858863     76      24  160685       2.6754    0.0037321
ENSG00000267710   19   56684138   56921819     93      30  160579       3.0169    0.0012769
ENSG00000018869   19   56787413   57004914     89      21  161131       2.8556    0.0021478
ENSG00000198440   19   56809335   57047404    100      22  161149       3.0941   0.00098691
ENSG00000198046   19   56850694   57089434    116      23  160597       3.2217   0.00063727
ENSG00000196263   19   56919212   57141590    105      18  160335       2.8811    0.0019812
ENSG00000196867   19   56950317   57168169    109      20  160376       2.7423    0.0030508
ENSG00000197016   19   56978880   57200279    110      22  160387       2.9803    0.0014399
ENSG00000197951   19   57006632   57237849    112      23  159634       2.9019    0.0018544
ENSG00000268182   19   57054513   57267134    100      24  159434       2.5196    0.0058739
ENSG00000127903   19   57074020   57283151     87      23  159921       2.2621     0.011846
ENSG00000269699   19   57185920   57452097     97      25  159616       2.3368    0.0097252
ENSG00000198300   19   57221445   57452096     77      21  159916       2.0495     0.020205
ENSG00000131864   19   57530506   57743294     96      25  160193       0.6363      0.26229
