GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000182108   16   10922748   11136317     97      23  449076      -1.3482      0.91121
ENSG00000038532   16   10938345   11376046    225      33  461915     -0.85892      0.80481
ENSG00000175643   16   11243476   11545619    175      36  429214     -0.55007      0.70886
ENSG00000185338   16   11248262   11450036    106      19  458154     0.030325       0.4879
ENSG00000178279   16   11261605   11463390    104      18  455826      0.14593      0.44199
ENSG00000178257   16   11267144   11467452    102      18  455101       0.2029      0.41961
ENSG00000122304   16   11269496   11470337    104      18  453633      0.19526       0.4226
ENSG00000175646   16   11274693   11475207    106      18  452030      0.17716      0.42969
ENSG00000188897   16   11353702   11717444    193      45  414695      -1.0228      0.84679
ENSG00000189067   16   11541853   11830237    134      34  399413      0.39123      0.34781
ENSG00000184602   16   11662270   11873015     83      18  403813      0.89109      0.18644
ENSG00000153066   16   11672936   11936734     98      22  412561       0.9289      0.17647
ENSG00000122299   16   11744442   11991123     84      17  424055      0.88015      0.18939
ENSG00000171490   16   11829056   12045442     56      12  451268      0.52242      0.30069
ENSG00000103342   16   11861985   12109939     87      19  440806      0.47228      0.31836
ENSG00000234719   16   11921230   12170500     87      18  428813      0.28232      0.38885
ENSG00000048462   16   11958964   12161925     75      18  422848      0.24734      0.40232
ENSG00000269121   16   11962000   12162333     74      18  422039      0.22604      0.41059
ENSG00000048471   16   11970594   12768146    540      69  398545       1.0427      0.14855
ENSG00000175604   16   12080603   12284159    100      19  378252     -0.64474      0.74045
ENSG00000103381   16   12656919   12997874    257      48  397848       1.1198      0.13141
ENSG00000237515   16   12895477   13434272    253      62  397479       1.3049     0.095957
ENSG00000175595   16   13914014   14146202    117      23  414690      -1.8327      0.96658
ENSG00000186260   16   14065178   14460630    126      19  429912      0.83566      0.20167
ENSG00000140694   16   14429558   14826585     83      16  408820     -0.48405      0.68582
ENSG00000269049   16   14464842   14665054     48       9  413413     -0.22418      0.58869
ENSG00000103429   16   14626672   14863093     36       7  424966      -0.3136      0.62309
ENSG00000069764   16   14666405   14888526     18       6  413413     -0.29776      0.61706
ENSG00000224712   16   14702801   14920195      8       4  430743     -0.06966      0.52777
ENSG00000254852   16   14741923   14959270      4       2  456736      0.26921      0.39388
ENSG00000103512   16   14827538   15090017      1       1  482730     -0.76277       0.7772
ENSG00000183426   16   14916659   15145915     18       3  476023     -0.11095      0.54417
ENSG00000179889   16   14968448   15333196     32       6  478957     -0.77213      0.77998
ENSG00000157045   16   15031710   15249921     31       6  478835     -0.73453      0.76869
ENSG00000085721   16   15053879   15288174     31       6  478835     -0.73453      0.76869
ENSG00000183793   16   15357516   15574904     30       7  435016      -1.4456      0.92585
ENSG00000156968   16   15389611   15607125     40       8  441988      -0.9037      0.81692
ENSG00000261130   16   15389611   15709205     58      11  449825     -0.88376      0.81159
ENSG00000166780   16   15428152   15818885    101      17  455484     -0.86115      0.80542
ENSG00000166783   16   15588243   15837023     74      11  461649     -0.49008      0.68796
ENSG00000072864   16   15637124   15920210    120      21  425517     0.075305      0.46999
ENSG00000133392   16   15697029   16050890    164      33  414937     -0.37621      0.64662
ENSG00000133393   16   15859577   16082482    136      32  389014     -0.47954      0.68422
ENSG00000103222   16   15943434   16336931    275      46  402271      -2.8443      0.99777
ENSG00000091262   16   16142785   16417379    124      28  421452      -1.8984      0.97118
ENSG00000103226   16   16226352   16488668     57      12  438472      -2.2277      0.98705
ENSG00000103489   16   17095626   17664738    278      59  388866      -1.2534      0.89497
ENSG00000185164   16   18411182   18673533      1       1  378755     -0.78373       0.7834
ENSG00000134419   16   18692617   18901705     44       6  380737      0.37194      0.35497
ENSG00000260342   16   18699385   18912841     46       6  380651      0.33582       0.3685
ENSG00000170540   16   18702991   18913000     46       6  380651      0.33582       0.3685
ENSG00000157106   16   18716175   19037776     80      13  403125    -0.074559      0.52972
ENSG00000170537   16   18895256   19175264     89      15  429217      0.25675      0.39869
ENSG00000167186   16   18978921   19191417     81      13  434201      0.36763      0.35657
ENSG00000205730   16   19025254   19232946     87      20  420729      0.24498      0.40324
ENSG00000261427   16   19025324   19284900    112      27  424357      0.67859       0.2487
ENSG00000103528   16   19079293   19379652    152      43  402890     0.089907      0.46418
ENSG00000261210   16   19197061   19433467    139      35  406311    -0.056546      0.52255
ENSG00000103534   16   19321818   19610435    176      30  439897      -1.4753      0.92994
ENSG00000006007   16   19413015   19633467    115      17  468004      -1.7166      0.95697
ENSG00000103540   16   19435133   19664730    122      19  456780      -1.6919      0.95467
ENSG00000103544   16   19466562   19818115    150      23  451114      -1.5013      0.93336
ENSG00000103550   16   19614902   19829557     70       9  431962     -0.54406       0.7068
ENSG00000174628   16   19627778   19968907    102      14  428127       0.5469      0.29222
ENSG00000167191   16   19768616   19997489     59       9  436198       1.2028      0.11452
ENSG00000180269   16   19942807   20185239     91      20  385325        2.472    0.0067178
ENSG00000169347   16   20220894   20439130    120      32  431038       1.4045     0.080082
ENSG00000169344   16   20244374   20467623    110      30  434872      0.11901      0.45263
ENSG00000169340   16   20270492   20516059    105      26  445666     -0.83471      0.79806
ENSG00000183549   16   20320856   20552658     90      22  460769     -0.38421      0.64959
ENSG00000183747   16   20362783   20598991     78      18  465364     -0.35079      0.63713
ENSG00000267824   16   20399024   20600981     57      13  459260    -0.002604      0.50104
ENSG00000066813   16   20447548   20687749     66      11  467781     0.029649      0.48817
ENSG00000005187   16   20521565   20908903    126      13  480932     0.055229      0.47798
ENSG00000166743   16   20534559   20810212     84      11  480033     -0.22031      0.58718
ENSG00000066654   16   20644986   20853406     72       8  482497      0.03607      0.48561
ENSG00000196678   16   20691515   21011671    109      11  482423      0.21931       0.4132
ENSG00000005189   16   20717751   20960987     86       8  482535      0.21483      0.41495
ENSG00000188215   16   20766247   21011706     87      10  482345      0.15477       0.4385
ENSG00000102897   16   20811190   21036328     76      11  482510       0.2624      0.39651
ENSG00000158486   16   20844433   21270762    159      32  478617      0.84473      0.19913
ENSG00000011638   16   21069698   21291937    100      23  476358      0.83776      0.20108
ENSG00000103310   16   21108773   21325831     93      21  472525      0.86194      0.19436
ENSG00000175311   16   21144986   21363750     85      20  469118      0.52114      0.30114
ENSG00000103316   16   21150195   21414404     81      19  468445      0.28759      0.38683
ENSG00000169246   16   21313558   21559888      2       1  378755     -0.67749      0.75095
ENSG00000197006   16   21508539   21768794     42      10  379062      -1.2227      0.88928
ENSG00000140749   16   21552609   21763981     42      10  379062      -1.2227      0.88928
ENSG00000155719   16   21589835   21872050     42      10  379062      -1.2227      0.88928
ENSG00000185864   16   21745890   21992148      9       3  449465       0.3426      0.36595
ENSG00000140740   16   21863981   22094981     25       4  468967     0.059295      0.47636
ENSG00000155714   16   21895186   22112433     27       4  469987     0.027066       0.4892
ENSG00000185716   16   21918959   22198855     41       7  474154     0.071495       0.4715
ENSG00000175267   16   22003859   22268287     57       8  481814       1.0176      0.15443
ENSG00000183921   16   22077618   22303075     58       9  482311       1.0483      0.14725
ENSG00000103319   16   22117603   22398554     69      10  480977      0.97929      0.16372
ENSG00000058600   16   22208730   22446424     55       9  478778       1.1721      0.12058
ENSG00000140743   16   22257257   22548486     36       7  476692       0.3645      0.35774
ENSG00000243716   16   22390442   22647842      3       1  448072      0.78265      0.21692
ENSG00000122254   16   22725498   23027659    187      50  416334      0.52323      0.30041
ENSG00000103404   16   22972727   23260591    146      16  470677       0.8806      0.18927
ENSG00000166828   16   23094036   23328204     83      13  443766      0.55343      0.28998
ENSG00000168447   16   23189552   23492620    113      25  435114     0.072759        0.471
ENSG00000168434   16   23299814   23564501    104       9  454931      0.90464      0.18283
ENSG00000103365   16   23374863   23633316    116       8  473833         1.02      0.15386
ENSG00000103356   16   23433335   23669052     97       7  476896         1.01      0.15624
