# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000188368   19   42706250   42914973     35       3  469119    -0.012685   -3.4642e-15    -0.012685
ENSG00000167619   19   42717477   42929214     31       3  467362      0.12872   -3.4694e-15      0.12872
ENSG00000105429   19   42729761   42982921     37       3  467044     0.044369   -3.4625e-15     0.044369
ENSG00000105427   19   42791171   42994439     29       3  471974    -0.042664   -3.4625e-15    -0.042664
ENSG00000079435   19   42805659   43031578     33       3  472072    -0.052519   -3.4625e-15    -0.052519
ENSG00000189377   19   42832440   43047200     32       4  468955     0.012109   -3.4642e-15     0.012109
ENSG00000079385   19   42911456   43165386     32       2  472204      0.32239   -3.4417e-15      0.32239
ENSG00000124469   19   42984393   43199207     30       2  472172      0.34725   -3.4417e-15      0.34725
ENSG00000221826   19   43125790   43344721     19       3  440287      0.21924   -3.4694e-15      0.21924
ENSG00000124467   19   43156838   43459843     13       3  410374     -0.22944   -3.4694e-15     -0.22944
ENSG00000231924   19   43270616   43483974      4       2  368692     -0.38679   -3.4417e-15     -0.38679
ENSG00000170848   19   43306231   43523715      2       1  371079      0.11964   -3.4694e-15      0.11964
ENSG00000243130   19   43411808   43630664      1       1  393650     -0.37202   -3.4417e-15     -0.37202
ENSG00000242221   19   43468363   43687197      1       1  393650     -0.37202   -3.4417e-15     -0.37202
ENSG00000204941   19   43570408   43790688      4       2  377372       -1.521   -3.5527e-15       -1.521
ENSG00000243137   19   43596854   43811451      4       2  377372       -1.521   -3.5527e-15       -1.521
ENSG00000183668   19   43615943   43873682      7       4  380092      -1.2834   -3.5527e-15      -1.2834
ENSG00000131126   19   43805648   44022763     52      15  438624     0.060319   -3.4625e-15     0.060319
ENSG00000124466   19   43864939   44069812     85      18  455682    -0.076006   -3.4694e-15    -0.076006
ENSG00000176531   19   43879106   44109087    105      19  463663     -0.25124   -3.4417e-15     -0.25124
ENSG00000105755   19   43910871   44131396    109      19  469067     -0.33409   -3.4417e-15     -0.33409
ENSG00000176472   19   43929649   44140282    105      17  474488      -0.2675   -3.4417e-15      -0.2675
ENSG00000073050   19   43947192   44184625    125      22  472317     -0.23826   -3.4694e-15     -0.23826
ENSG00000268361   19   43958844   44197188    133      25  469925     -0.40477   -3.4417e-15     -0.40477
ENSG00000234465   19   43980952   44188116    118      22  471140     -0.28362   -3.4417e-15     -0.28362
ENSG00000167378   19   43988521   44200287    125      25  467763     -0.43655   -3.4417e-15     -0.43655
ENSG00000124444   19   44000544   44205309    121      24  467269     -0.43823   -3.4417e-15     -0.43823
ENSG00000226763   19   44000769   44218649    127      26  464565     -0.36212   -3.4417e-15     -0.36212
ENSG00000131116   19   44011371   44224026    121      27  463803     -0.32532   -3.4417e-15     -0.32532
ENSG00000105767   19   44026520   44243991    120      28  461548     -0.28102   -3.4417e-15     -0.28102
ENSG00000011422   19   44050247   44274699    125      31  451391    -0.044862   -3.4625e-15    -0.044862
ENSG00000124449   19   44120162   44324173    107      31  445387     -0.21062   -3.4694e-15     -0.21062
ENSG00000105771   19   44135301   44359142    120      31  449712     -0.71265   -3.4417e-15     -0.71265
ENSG00000104783   19   44170685   44385409    107      23  449149     -0.87323   -3.4417e-15     -0.87323
ENSG00000159871   19   44200081   44431358    103      15  461721     -0.66003   -3.4417e-15     -0.66003
ENSG00000167637   19   44231444   44453307    104      14  466117     -0.78105   -3.4417e-15     -0.78105
ENSG00000176222   19   44276515   44505537    116      16  481718      -1.0524   -3.5527e-15      -1.0524
ENSG00000124459   19   44316781   44539430    112      16  482431      -1.1177   -3.5527e-15      -1.1177
ENSG00000159905   19   44355375   44571861     99      13  482222      -1.0084   -3.5527e-15      -1.0084
ENSG00000204920   19   44372014   44602477    104      13  482085      -1.0689   -3.5527e-15      -1.0689
ENSG00000159882   19   44407100   44618078    102      13  482073     -0.98609   -3.4417e-15     -0.98609
ENSG00000159885   19   44429494   44637265     94      12  482195     -0.48567   -3.4417e-15     -0.48567
ENSG00000267022   19   44429506   44691471    107      14  482260     -0.40605   -3.4417e-15     -0.40605
ENSG00000178386   19   44455520   44672144     96      12  482206     -0.37715   -3.4417e-15     -0.37715
ENSG00000186026   19   44476297   44693766     88      11  482159     -0.42515   -3.4417e-15     -0.42515
ENSG00000267680   19   44498492   44712479     65       8  482214     -0.37454   -3.4417e-15     -0.37454
ENSG00000256294   19   44516334   44737027     61       9  482181     -0.20984   -3.4694e-15     -0.20984
ENSG00000263002   19   44545710   44763156     60      10  482171   -0.0085681   -3.4642e-15   -0.0085681
ENSG00000167380   19   44569226   44782534     55      10  482121      0.33005   -3.4417e-15      0.33005
ENSG00000131115   19   44611700   44841421     64       9  482730      0.69919   -3.4417e-15      0.69919
ENSG00000159917   19   44632882   44909199     94      14  473629      0.35926   -3.4417e-15      0.35926
ENSG00000159915   19   44654318   44879470     66       8  481205      0.46346   -3.4417e-15      0.46346
ENSG00000062370   19   44730708   44971377    109      19  473804     -0.33727   -3.4417e-15     -0.33727
ENSG00000267173   19   44733848   45005774    136      24  475576     -0.73933   -3.4417e-15     -0.73933
ENSG00000267508   19   44786459   45005774    117      24  474415       -1.008   -3.5527e-15       -1.008
ENSG00000167383   19   44821685   45052766    143      33  475223      -1.7121   -3.5527e-15      -1.7121
ENSG00000167384   19   44879854   45104576    128      31  474343      -2.6258   -3.5527e-15      -2.6258
ENSG00000216588   19   45016940   45240081     90      32  468938     -0.39027   -3.4417e-15     -0.39027
ENSG00000073008   19   45047098   45266850     78      26  463590      -0.1456   -3.4694e-15      -0.1456
ENSG00000186567   19   45065545   45287631     71      24  460366     -0.18388   -3.4694e-15     -0.18388
ENSG00000213892   19   45102421   45313986     69      22  459960     -0.37955   -3.4417e-15     -0.37955
ENSG00000069399   19   45150962   45363301     70      25  459807     -0.23654   -3.4694e-15     -0.23654
ENSG00000142273   19   45181126   45403891     90      30  464901     -0.77487   -3.4417e-15     -0.77487
ENSG00000187244   19   45212328   45424673     83      26  471280     -0.97701   -3.4417e-15     -0.97701
ENSG00000130202   19   45249432   45492485     95      29  474846        -1.55   -3.5527e-15        -1.55
ENSG00000130204   19   45293826   45506946     88      26  477394      -1.4377   -3.5527e-15      -1.4377
ENSG00000130203   19   45309011   45512650     86      25  478245      -1.3789   -3.5527e-15      -1.3789
ENSG00000130208   19   45317504   45522606     85      25  476355      -1.0766   -3.5527e-15      -1.0766
ENSG00000267467   19   45345495   45552820     79      23  467589      -1.3764   -3.5527e-15      -1.3764
ENSG00000224916   19   45345495   45552822     79      23  467589      -1.3764   -3.5527e-15      -1.3764
ENSG00000234906   19   45349243   45552822     78      23  467395      -1.4388   -3.5527e-15      -1.4388
ENSG00000267114   19   45353301   45557264     78      23  465244       -1.604   -3.5527e-15       -1.604
ENSG00000104853   19   45357842   45596599     93      26  458865      -1.8862   -3.5527e-15      -1.8862
ENSG00000104856   19   45404688   45641452     80      20  444115      -1.8774   -3.5527e-15      -1.8774
ENSG00000104859   19   45442298   45674214     79      18  439708      -1.8893   -3.5527e-15      -1.8893
ENSG00000170684   19   45474758   45679846     67      16  433755      -1.9112   -3.5527e-15      -1.9112
ENSG00000142252   19   45482453   45694782     71      16  433868      -2.1036   -3.5527e-15      -2.1036
ENSG00000007047   19   45482546   45908541    130      35  449109      0.15289   -3.4694e-15      0.15289
ENSG00000104866   19   45494654   45751335     80      19  435015      -1.8158   -3.5527e-15      -1.8158
ENSG00000179846   19   45553008   45763408     69      17  439639      -2.0184   -3.5527e-15      -2.0184
ENSG00000007255   19   45566186   45781495     67      16  445864     -0.44813   -3.4417e-15     -0.44813
ENSG00000189114   19   45582003   45785059     67      16  445864     -0.44813   -3.4417e-15     -0.44813
ENSG00000267545   19   45583080   45805702     72      18  448192    0.0021395   -3.4634e-15    0.0021395
ENSG00000266958   19   45590646   45820191     72      19  453084      0.50064   -3.4417e-15      0.50064
ENSG00000130201   19   45615879   45837469     65      19  451117      0.75886   -3.4417e-15      0.75886
ENSG00000104879   19   45709672   45926235     63      17  470962       1.4609   -3.5527e-15       1.4609
ENSG00000104892   19   45736692   45954778     62      16  472395       1.3156   -3.5527e-15       1.3156
ENSG00000268341   19   45742445   45942639     58      15  471683       1.3128   -3.5527e-15       1.3128
ENSG00000104884   19   45753095   45974176     63      17  472293       1.2326   -3.5527e-15       1.2326
ENSG00000104881   19   45782892   46009607     75      19  475082      0.26771   -3.4417e-15      0.26771
ENSG00000117877   19   45809467   46014024     69      17  474659     -0.24576   -3.4694e-15     -0.24576
ENSG00000012061   19   45810591   46082086     99      24  472700     -0.16134   -3.4694e-15     -0.16134
ENSG00000125740   19   45871253   46078437     75      18  475305     -0.45382   -3.4417e-15     -0.45382
ENSG00000125744   19   45888547   46100319     84      20  475102     0.015509   -3.4642e-15     0.015509
ENSG00000213889   19   45892035   46105768     85      20  475192     0.043138   -3.4625e-15     0.043138
ENSG00000125753   19   45909837   46130241     86      21  476255     0.062929   -3.4694e-15     0.062929
ENSG00000125741   19   45930685   46205470    106      28  478299      0.99191   -3.4417e-15      0.99191
ENSG00000177464   19   45993022   46205466     86      24  477464       1.4386   -3.5527e-15       1.4386
ENSG00000125746   19   46010252   46248887     88      25  476402         1.39   -3.5527e-15         1.39
ENSG00000267757   19   46044752   46246098     73      21  475102       1.6814   -3.5527e-15       1.6814
ENSG00000010310   19   46071502   46286982     76      20  473416       1.2547   -3.5527e-15       1.2547
ENSG00000125743   19   46090712   46295827     70      17  476212      0.87995   -3.4417e-15      0.87995
ENSG00000011478   19   46095741   46307247     69      17  476118      0.68964   -3.4417e-15      0.68964
ENSG00000177051   19   46113887   46334162     79      17  471434      0.32014   -3.4417e-15      0.32014
ENSG00000237452   19   46136509   46367792     91      17  470598     0.057535   -3.4625e-15     0.057535
ENSG00000177045   19   46168043   46372484     76      13  468424      -1.0547   -3.5527e-15      -1.0547
ENSG00000104936   19   46172975   46385810     82      14  468447       -1.553   -3.5527e-15       -1.553
ENSG00000268434   19   46182695   46389231     81      14  468064      -1.5588   -3.5527e-15      -1.5588
ENSG00000185800   19   46186205   46396060     84      15  467440      -1.7474   -3.5527e-15      -1.7474
ENSG00000104941   19   46198968   46418577     94      17  461369      -1.8486   -3.5527e-15      -1.8486
ENSG00000125755   19   46218668   46466548    101      19  452759      -1.4674   -3.5527e-15      -1.4674
ENSG00000170608   19   46267247   46477055     97      21  446371       -1.257   -3.5527e-15       -1.257
ENSG00000170604   19   46286866   46489376     94      22  442570      -1.2427   -3.5527e-15      -1.2427
ENSG00000176182   19   46293278   46505862     97      24  437459      -1.1379   -3.5527e-15      -1.1379
ENSG00000188425   19   46316475   46518036     93      24  434394      -1.0537   -3.5527e-15      -1.0537
ENSG00000104967   19   46336992   46576804    112      33  431661     -0.48676   -3.4417e-15     -0.48676
ENSG00000104983   19   46398339   46624576     88      26  420015    -0.015014   -3.4642e-15    -0.015014
ENSG00000008438   19   46422411   46626323     73      22  418694      0.18598   -3.4694e-15      0.18598
ENSG00000204869   19   46443006   46680376     82      22  428229     -0.27362   -3.4417e-15     -0.27362
ENSG00000188624   19   46523328   46727931     73      16  445943     -0.52783   -3.4417e-15     -0.52783
ENSG00000204866   19   46546363   46764556     79      15  447447     -0.27204   -3.4417e-15     -0.27204
ENSG00000188293   19   46633009   46834500     86      19  443045      -1.4869   -3.5527e-15      -1.4869
ENSG00000124440   19   46700303   46946690    109      32  422234     -0.65309   -3.4417e-15     -0.65309
ENSG00000011485   19   46750251   46996238    107      30  428032      -0.9595   -3.4417e-15      -0.9595
